<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20110309,000000,1425.4000000,1436.8000000,1424.6000000,1430.6000000,93537
20110310,000000,1430.6000000,1431.7000000,1403.0000000,1414.6000000,172585
20110311,000000,1414.5000000,1424.6000000,1404.8000000,1419.6000000,114072
20110314,000000,1424.9000000,1431.0000000,1407.9000000,1412.6000000,92259
20110315,000000,1412.6000000,1417.5000000,1380.7000000,1397.9000000,191991
20110316,000000,1398.0000000,1406.6000000,1386.8000000,1393.3000000,132289
20110317,000000,1393.2000000,1413.1000000,1391.6000000,1410.7000000,89796
20110318,000000,1410.7000000,1424.1000000,1409.8000000,1419.3000000,100125
20110320,000000,1424.5000000,1429.7000000,1423.5000000,1426.3000000,10447
20110321,000000,1426.3000000,1435.1000000,1425.1000000,1429.1000000,87857
20110322,000000,1428.9000000,1432.3000000,1419.5000000,1427.0000000,86270
20110323,000000,1427.0000000,1441.2000000,1426.6000000,1438.1000000,102792
20110324,000000,1438.1000000,1448.6000000,1423.7000000,1433.8000000,140081
20110325,000000,1433.7000000,1438.1000000,1422.0000000,1429.9000000,99741
20110327,000000,1428.5000000,1430.0000000,1424.3000000,1426.0000000,5950
20110328,000000,1426.0000000,1426.2000000,1410.1000000,1419.6000000,88452
20110329,000000,1419.4000000,1423.5000000,1411.2000000,1418.3000000,53273
20110330,000000,1418.5000000,1430.3000000,1412.0000000,1426.8000000,19512
20110331,000000,1426.4000000,1440.0000000,1426.2000000,1434.4000000,12152
20110401,000000,1434.2000000,1437.7000000,1413.5000000,1429.2000000,142387
20110404,000000,1432.1000000,1440.3000000,1431.3000000,1439.6000000,74648
20110405,000000,1439.5000000,1458.6000000,1431.0000000,1455.5000000,149142
20110406,000000,1455.7000000,1467.0000000,1454.1000000,1455.6000000,102140
20110407,000000,1455.6000000,1469.8000000,1453.7000000,1467.4000000,102332
20110408,000000,1467.4000000,1476.4000000,1466.1000000,1476.4000000,90755
20110410,000000,1476.9000000,1478.0000000,1472.5000000,1476.0000000,10959
20110411,000000,1475.9000000,1477.0000000,1454.7000000,1457.7000000,103380
20110412,000000,1457.6000000,1468.5000000,1445.0000000,1458.4000000,154304
20110413,000000,1458.5000000,1463.7000000,1452.0000000,1460.1000000,105442
20110414,000000,1460.0000000,1480.5000000,1453.2000000,1475.6000000,138140
20110415,000000,1475.6000000,1489.1000000,1472.2000000,1487.1000000,115947
20110417,000000,1488.0000000,1489.7000000,1485.3000000,1487.5000000,9671
20110418,000000,1487.5000000,1498.6000000,1477.8000000,1489.2000000,183965
20110419,000000,1489.3000000,1500.9000000,1489.3000000,1499.4000000,121144
20110420,000000,1499.4000000,1508.9000000,1495.4000000,1506.5000000,136264
20110421,000000,1506.5000000,1509.6000000,1500.4000000,1504.9000000,92471
20110424,000000,1511.6000000,1517.1000000,1509.7000000,1516.7000000,13211
20110425,000000,1516.8000000,1519.2000000,1495.9000000,1498.3000000,120501
20110426,000000,1498.3000000,1510.5000000,1492.0000000,1509.4000000,121476
20110427,000000,1509.4000000,1534.0000000,1503.3000000,1532.2000000,161499
20110428,000000,1532.1000000,1538.8000000,1524.5000000,1533.9000000,150397
20110429,000000,1534.0000000,1569.8000000,1532.1000000,1565.8000000,141083
20110501,000000,1566.8000000,1577.4000000,1540.3000000,1549.4000000,46044
20110502,000000,1549.6000000,1575.8000000,1516.2000000,1549.9000000,169075
20110503,000000,1550.0000000,1551.4000000,1527.1000000,1532.4000000,182263
20110504,000000,1532.3000000,1543.5000000,1505.5000000,1521.6000000,219816
20110505,000000,1521.5000000,1522.1000000,1462.5000000,1485.1000000,310337
20110506,000000,1485.1000000,1498.5000000,1474.6000000,1495.2000000,200721
20110508,000000,1496.6000000,1504.8000000,1489.0000000,1504.1000000,12309
20110509,000000,1504.0000000,1513.9000000,1498.5000000,1510.2000000,125826
20110510,000000,1510.0000000,1523.5000000,1505.2000000,1523.2000000,115401
20110511,000000,1523.2000000,1526.8000000,1495.4000000,1504.1000000,178058
20110512,000000,1504.3000000,1509.7000000,1477.6000000,1503.8000000,183134
20110513,000000,1503.8000000,1516.4000000,1482.0000000,1494.2000000,148679
20110515,000000,1494.8000000,1494.8000000,1486.0000000,1490.0000000,9297
20110516,000000,1489.9000000,1504.3000000,1488.5000000,1494.1000000,110263
20110517,000000,1494.1000000,1497.5000000,1471.1000000,1492.2000000,173946
20110518,000000,1492.3000000,1499.7000000,1487.7000000,1497.3000000,127607
20110519,000000,1497.4000000,1497.5000000,1485.8000000,1496.7000000,103542
20110520,000000,1496.8000000,1515.8000000,1486.4000000,1513.6000000,156926
20110522,000000,1512.8000000,1519.0000000,1507.8000000,1510.9000000,15838
20110523,000000,1510.9000000,1518.5000000,1503.7000000,1517.8000000,125755
20110524,000000,1517.8000000,1528.0000000,1515.0000000,1524.5000000,107077
20110525,000000,1524.4000000,1532.5000000,1521.3000000,1529.5000000,99074
20110526,000000,1529.6000000,1531.1000000,1514.6000000,1525.4000000,91975
20110527,000000,1525.3000000,1538.5000000,1522.8000000,1536.5000000,28489
20110529,000000,1536.5000000,1538.0000000,1535.0000000,1535.3000000,363
20110530,000000,1535.3000000,1541.0000000,1534.5000000,1537.3000000,1169
20110531,000000,1537.3000000,1541.1000000,1530.4000000,1531.6000000,10681
20110601,000000,1531.8000000,1551.6000000,1530.5000000,1541.0000000,136163
20110602,000000,1541.0000000,1545.5000000,1520.4000000,1531.5000000,130784
20110603,000000,1531.6000000,1548.4000000,1524.9000000,1543.6000000,130928
20110605,000000,1544.5000000,1547.6000000,1541.6000000,1547.5000000,6445
20110606,000000,1547.4000000,1555.0000000,1541.9000000,1545.9000000,90303
20110607,000000,1545.9000000,1551.4000000,1537.0000000,1542.0000000,102446
20110608,000000,1542.0000000,1544.2000000,1531.8000000,1536.7000000,101010
20110609,000000,1536.6000000,1550.8000000,1534.0000000,1542.6000000,99670
20110610,000000,1542.5000000,1545.5000000,1526.7000000,1532.5000000,111276
20110612,000000,1530.8000000,1533.9000000,1528.1000000,1531.5000000,6641
20110613,000000,1531.5000000,1533.4000000,1511.4000000,1521.3000000,110487
20110614,000000,1521.3000000,1528.8000000,1512.8000000,1525.3000000,99824
20110615,000000,1525.3000000,1535.7000000,1514.5000000,1527.5000000,140877
20110616,000000,1527.5000000,1534.0000000,1522.0000000,1527.1000000,93361
20110617,000000,1527.2000000,1543.0000000,1523.2000000,1539.8000000,96452
20110619,000000,1541.1000000,1542.8000000,1536.8000000,1536.8000000,6426
20110620,000000,1536.8000000,1548.2000000,1533.6000000,1542.8000000,85881
20110621,000000,1542.8000000,1549.0000000,1541.6000000,1547.1000000,81969
20110622,000000,1547.0000000,1559.3000000,1542.0000000,1547.9000000,129030
20110623,000000,1548.0000000,1548.2000000,1511.5000000,1524.0000000,212677
20110624,000000,1524.0000000,1524.8000000,1498.5000000,1502.8000000,150329
20110626,000000,1501.0000000,1506.1000000,1498.5000000,1500.5000000,12856
20110627,000000,1500.4000000,1503.9000000,1490.8000000,1499.5000000,105651
20110628,000000,1499.5000000,1507.0000000,1495.5000000,1505.1000000,87025
20110629,000000,1505.0000000,1514.8000000,1503.7000000,1513.7000000,89667
20110630,000000,1513.8000000,1513.8000000,1497.1000000,1501.5000000,112938
20110701,000000,1501.5000000,1501.5000000,1478.3000000,1486.7000000,118464
20110703,000000,1486.7000000,1494.4000000,1486.2000000,1493.3000000,6362
20110704,000000,1493.4000000,1498.5000000,1492.7000000,1495.0000000,18995
20110705,000000,1495.0000000,1518.0000000,1493.6000000,1516.7000000,95617
20110706,000000,1516.8000000,1534.5000000,1510.3000000,1531.9000000,124580
20110707,000000,1531.7000000,1534.9000000,1522.2000000,1531.6000000,84496
20110708,000000,1531.7000000,1546.0000000,1525.0000000,1544.6000000,111339
20110710,000000,1544.9000000,1546.7000000,1542.3000000,1546.3000000,7305
20110711,000000,1546.3000000,1557.6000000,1542.1000000,1552.0000000,129314
20110712,000000,1552.1000000,1574.3000000,1541.1000000,1565.7000000,154518
20110713,000000,1565.8000000,1590.8000000,1565.7000000,1584.0000000,170890
20110714,000000,1584.0000000,1594.9000000,1579.4000000,1584.0000000,144611
20110715,000000,1584.0000000,1594.5000000,1576.0000000,1594.5000000,97855
20110717,000000,1594.4000000,1599.2000000,1591.4000000,1597.9000000,12818
20110718,000000,1597.9000000,1607.9000000,1595.5000000,1604.7000000,107048
20110719,000000,1604.6000000,1610.7000000,1582.7000000,1591.7000000,140205
20110720,000000,1592.0000000,1603.8000000,1581.1000000,1602.0000000,124758
20110721,000000,1602.1000000,1605.0000000,1584.9000000,1589.3000000,130029
20110722,000000,1589.3000000,1607.7000000,1583.2000000,1599.6000000,100950
20110724,000000,1608.7000000,1624.3000000,1603.8000000,1615.0000000,31434
20110725,000000,1615.2000000,1621.9000000,1609.4000000,1614.4000000,119517
20110726,000000,1614.4000000,1624.5000000,1607.8000000,1622.2000000,104318
20110727,000000,1622.2000000,1628.8000000,1608.9000000,1615.0000000,108543
20110728,000000,1615.2000000,1620.6000000,1602.8000000,1614.5000000,23640
20110729,000000,1614.2000000,1634.9000000,1610.6000000,1629.0000000,4476
20110731,000000,1621.4000000,1621.5000000,1608.2000000,1616.8000000,18573
20110801,000000,1616.8000000,1634.5000000,1612.1000000,1625.4000000,127959
20110802,000000,1625.4000000,1664.5000000,1625.4000000,1660.3000000,157631
20110803,000000,1660.2000000,1675.9000000,1658.8000000,1666.9000000,180325
20110804,000000,1666.9000000,1684.9000000,1642.2000000,1660.2000000,261352
20110805,000000,1660.1000000,1673.0000000,1650.3000000,1665.8000000,164143
20110807,000000,1681.7000000,1705.9000000,1681.7000000,1702.9000000,49283
20110808,000000,1702.9000000,1774.8000000,1694.3000000,1759.0000000,256725
20110809,000000,1759.2000000,1782.5000000,1722.5000000,1755.7000000,322893
20110810,000000,1755.6000000,1817.6000000,1743.5000000,1790.1000000,289873
20110811,000000,1790.2000000,1798.6000000,1734.5000000,1765.3000000,278553
20110812,000000,1765.3000000,1769.9000000,1725.8000000,1749.1000000,172028
20110814,000000,1747.0000000,1750.5000000,1730.8000000,1745.3000000,17285
20110815,000000,1744.8000000,1772.7000000,1734.5000000,1767.2000000,102777
20110816,000000,1767.3000000,1790.8000000,1766.5000000,1787.4000000,146405
20110817,000000,1787.2000000,1797.6000000,1781.6000000,1793.1000000,120381
20110818,000000,1793.3000000,1847.9000000,1793.1000000,1845.4000000,189012
20110819,000000,1845.8000000,1881.4000000,1840.1000000,1855.3000000,229227
20110821,000000,1863.4000000,1881.9000000,1858.0000000,1879.6000000,37155
20110822,000000,1879.6000000,1917.9000000,1860.4000000,1906.6000000,221205
20110823,000000,1906.8000000,1907.6000000,1826.0000000,1848.6000000,338711
20110824,000000,1848.5000000,1856.8000000,1735.4000000,1737.1000000,402218
20110825,000000,1737.0000000,1785.6000000,1705.4000000,1776.7000000,325472
20110826,000000,1776.7000000,1832.5000000,1766.4000000,1831.7000000,213101
20110828,000000,1839.5000000,1841.5000000,1808.7000000,1825.1000000,28299
20110829,000000,1824.9000000,1826.5000000,1778.1000000,1794.8000000,161253
20110830,000000,1794.9000000,1845.1000000,1786.2000000,1836.4000000,171014
20110831,000000,1836.4000000,1842.7000000,1813.6000000,1826.6000000,153906
20110901,000000,1826.5000000,1833.6000000,1815.5000000,1831.5000000,119770
20110902,000000,1831.3000000,1887.4000000,1830.0000000,1886.7000000,159279
20110904,000000,1879.9000000,1893.3000000,1877.0000000,1879.5000000,19264
20110905,000000,1879.4000000,1915.8000000,1878.0000000,1915.4000000,83907
20110906,000000,1915.4000000,1923.7000000,1818.2000000,1849.4000000,304829
20110907,000000,1849.4000000,1857.0000000,1793.8000000,1834.2000000,284639
20110908,000000,1834.4000000,1873.3000000,1828.4000000,1865.2000000,196715
20110909,000000,1864.9000000,1889.1000000,1825.5000000,1861.2000000,229970
20110911,000000,1862.3000000,1865.2000000,1844.6000000,1857.4000000,19738
20110912,000000,1857.7000000,1860.8000000,1804.0000000,1834.5000000,204608
20110913,000000,1834.5000000,1848.2000000,1794.8000000,1837.2000000,168368
20110914,000000,1837.3000000,1840.0000000,1810.5000000,1812.5000000,151640
20110915,000000,1812.5000000,1819.9000000,1765.4000000,1769.1000000,223048
20110916,000000,1769.2000000,1825.0000000,1766.0000000,1814.9000000,139550
20110918,000000,1820.0000000,1832.9000000,1816.8000000,1824.5000000,18738
20110919,000000,1824.5000000,1829.8000000,1771.0000000,1782.0000000,168196
20110920,000000,1782.2000000,1817.2000000,1772.0000000,1816.2000000,156296
20110921,000000,1816.3000000,1880.0000000,1772.5000000,1780.6000000,169560
20110922,000000,1780.6000000,1780.6000000,1723.2000000,1738.2000000,241927
20110923,000000,1738.5000000,1751.8000000,1631.7000000,1659.9000000,314867
20110925,000000,1659.9000000,1666.3000000,1607.2000000,1616.7000000,52819
20110926,000000,1616.6000000,1651.0000000,1535.0000000,1639.2000000,323027
20110927,000000,1639.2000000,1679.2000000,1633.2000000,1644.5000000,186167
20110928,000000,1644.5000000,1672.0000000,1585.0000000,1621.9000000,186522
20110929,000000,1622.1000000,1642.5000000,1602.2000000,1626.9000000,157611
20110930,000000,1626.8000000,1636.8000000,1607.8000000,1626.5000000,117289
20111002,000000,1620.0000000,1638.5000000,1620.0000000,1632.9000000,11182
20111003,000000,1632.9000000,1674.4000000,1630.5000000,1666.2000000,131532
20111004,000000,1666.5000000,1681.5000000,1597.6000000,1630.9000000,179475
20111005,000000,1630.7000000,1649.8000000,1596.6000000,1646.0000000,136058
20111006,000000,1645.8000000,1668.0000000,1633.2000000,1662.3000000,116689
20111007,000000,1662.2000000,1666.3000000,1627.6000000,1642.2000000,107082
20111009,000000,1640.7000000,1655.7000000,1639.9000000,1653.2000000,8900
20111010,000000,1653.1000000,1686.7000000,1651.6000000,1681.8000000,88727
20111011,000000,1681.9000000,1683.7000000,1655.4000000,1667.6000000,96788
20111012,000000,1667.8000000,1693.9000000,1666.9000000,1679.1000000,106336
20111013,000000,1679.1000000,1681.1000000,1654.3000000,1666.7000000,100646
20111014,000000,1666.5000000,1685.5000000,1666.1000000,1681.8000000,84698
20111016,000000,1683.8000000,1686.3000000,1677.6000000,1684.3000000,10579
20111017,000000,1684.0000000,1696.8000000,1665.4000000,1672.9000000,101711
20111018,000000,1672.9000000,1673.9000000,1628.2000000,1661.0000000,167622
20111019,000000,1660.9000000,1664.5000000,1619.3000000,1620.5000000,118496
20111020,000000,1620.4000000,1631.6000000,1604.7000000,1624.6000000,163899
20111021,000000,1624.7000000,1649.8000000,1620.2000000,1643.0000000,97854
20111023,000000,1643.3000000,1648.5000000,1636.6000000,1647.8000000,12482
20111024,000000,1647.4000000,1663.3000000,1644.6000000,1657.5000000,97356
20111025,000000,1657.5000000,1716.9000000,1649.6000000,1715.0000000,179993
20111026,000000,1715.0000000,1729.8000000,1703.4000000,1723.1000000,132407
20111027,000000,1723.2000000,1754.0000000,1707.2000000,1745.9000000,136087
20111028,000000,1746.0000000,1748.7000000,1733.0000000,1743.5000000,81524
20111030,000000,1743.4000000,1746.5000000,1707.7000000,1714.1000000,32150
20111031,000000,1714.1000000,1729.4000000,1705.5000000,1719.6000000,94787
20111101,000000,1719.7000000,1729.4000000,1670.0000000,1723.3000000,160903
20111102,000000,1723.3000000,1745.6000000,1720.5000000,1731.8000000,124259
20111103,000000,1731.5000000,1769.5000000,1724.0000000,1760.7000000,137201
20111104,000000,1760.5000000,1765.6000000,1749.8000000,1755.3000000,72830
20111106,000000,1755.5000000,1774.0000000,1754.0000000,1773.1000000,14580
20111107,000000,1773.2000000,1799.9000000,1763.3000000,1794.5000000,101095
20111108,000000,1794.3000000,1804.4000000,1778.3000000,1791.1000000,110129
20111109,000000,1791.1000000,1801.1000000,1755.6000000,1762.0000000,152292
20111110,000000,1761.7000000,1776.9000000,1736.6000000,1768.5000000,291766
20111111,000000,1768.3000000,1791.1000000,1761.8000000,1789.0000000,73714
20111113,000000,1790.1000000,1797.6000000,1788.8000000,1794.0000000,20389
20111114,000000,1794.2000000,1794.5000000,1766.5000000,1773.4000000,110896
20111115,000000,1773.2000000,1787.8000000,1760.9000000,1764.9000000,114367
20111116,000000,1764.7000000,1780.5000000,1753.9000000,1765.9000000,131141
20111117,000000,1766.0000000,1767.9000000,1711.0000000,1724.3000000,174375
20111118,000000,1724.4000000,1738.5000000,1713.2000000,1726.0000000,104518
20111120,000000,1724.2000000,1725.9000000,1713.2000000,1722.2000000,11834
20111121,000000,1722.1000000,1727.4000000,1667.1000000,1684.6000000,177460
20111122,000000,1684.8000000,1710.4000000,1682.4000000,1709.9000000,130349
20111123,000000,1710.0000000,1710.8000000,1677.1000000,1694.0000000,113309
20111124,000000,1693.9000000,1702.7000000,1688.3000000,1688.5000000,22754
20111125,000000,1688.5000000,1698.9000000,1672.6000000,1681.0000000,64864
20111127,000000,1685.0000000,1709.6000000,1684.0000000,1706.9000000,16765
20111128,000000,1706.8000000,1722.4000000,1704.5000000,1713.7000000,76777
20111129,000000,1713.5000000,1726.0000000,1704.0000000,1721.4000000,16079
20111130,000000,1721.0000000,1754.3000000,1699.9000000,1749.3000000,11450
20111201,000000,1749.3000000,1758.0000000,1737.2000000,1749.2000000,100494
20111202,000000,1749.2000000,1767.1000000,1745.0000000,1749.1000000,89417
20111204,000000,1751.1000000,1758.8000000,1747.2000000,1748.2000000,11699
20111205,000000,1748.4000000,1751.4000000,1712.0000000,1717.5000000,109209
20111206,000000,1717.4000000,1736.9000000,1705.7000000,1732.8000000,111923
20111207,000000,1732.8000000,1747.0000000,1723.6000000,1740.9000000,95897
20111208,000000,1740.9000000,1760.5000000,1704.9000000,1714.3000000,156671
20111209,000000,1714.0000000,1727.9000000,1707.1000000,1714.9000000,81340
20111211,000000,1716.5000000,1718.6000000,1688.0000000,1694.4000000,22364
20111212,000000,1694.5000000,1696.0000000,1654.4000000,1657.6000000,144419
20111213,000000,1657.5000000,1681.7000000,1625.3000000,1642.6000000,164603
20111214,000000,1642.3000000,1645.0000000,1565.7000000,1571.5000000,258317
20111215,000000,1571.4000000,1596.5000000,1562.5000000,1589.1000000,161104
20111216,000000,1589.2000000,1603.5000000,1585.1000000,1601.5000000,102723
20111218,000000,1603.4000000,1608.2000000,1585.5000000,1589.5000000,21349
